ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
06-10113-200K,RES TF 1/2W 200K 5% 0805 HIGH VOLTAGE RoHS,DIG100,ERJ-P06J204V,PAN500,Panasonic,3,0.012,0.012,0.011925,,0,ELANSR,30469
06-10113-51K0,RES TF 1/2W 51K0 5% 0805 HIGH VOLTAGE RoHS,DIG100,ERJ-P06J513V,PAN500,Panasonic,3,0.01109,0.01109,0.011698,,0,ELANSR,541
06-10113-75K0,RES TF 1/2W 75K 5% 0805 HIGH VOLTAGE RoHS,TTI100,ERJ-P06J753V,PAN500,Panasonic,3,0.007,0.012011,0.012011,,0,,1355
06-10114-A001,MOV 50V 7J 820475001 RoHS,WUR100,820475001,WUR500,Wurth Electronics,1,0.225,0.492171,0.226643,,0,ELANSR,336
06-10115-100R,RES TF 2W 100R 1% 2512 Pulse Withstanding RoHS,DIG100,CRGP2512F100R,TEC500,TE Connectivity,1,0.031,0.145,0.032496,,0,ELANSR,4094
06-10116-A001,"NTC Thermistor, 100K ohms, 1%, 0805",DIG100,NTCS0805E3104FXT,VIS500,Vishay,1,0.48169,0.499,0.477596,,0,ELANSR,592
06-10117-0002,RES SHUNT 3W 0.002 1PCT 3921 RoHS,DIG100,WSL39212L000FEA,VIS500,Vishay ,1,0.375,0.375,0.375,,0,ELANSR,3047
06-10117-0004,RES SHUNT 4W 0.004 1PCT 3920 RoHS,DIG100,SEWF3920F4L00P9,RES500,RESI,8,0.259,0,0.259,,0,ELANSR,444
06-10119-2K40,RES TF 1/16W 2.4K 0.5% 0402 RoHS,DIG100,RNCF0402DTE2K40,STA500,Stackpole Electronics,5,0.011,0.011,0.011,,0,ELANSR,10406
06-10119-33K0,RES TF 1/16W 33K 0.5% 0402 RoHS,DIG100,RNCF0402DTE33K0,STA500,Stackpole Electronics,8,0.013,0.011,0.013132,,0,ELANSR,12194
06-10119-3K00,RES TF 1/16W 3K 0.5% 0402 RoHS,DIG100,RNCF0402DTE3K00,STA500,Stackpole Electronics,5,0.012,0.013,0.013782,,0,ELANSR,10412
06-10120-0R00,RES TF PULSE WITHSTANDING 3/4W 0 ohm 1206 RoHS,DIG100,CRCW12060000Z0EAHP,VIS500,Vishay,1,0.037,0,0.037,,0,ELANSR,20
06-10120-10R0,RES TF PULSE WITHSTANDING 3/4W 10R 5% 1206 RoHS,DIG100,SG73P2BTTD100J,KOA500,KOA Speer Electronics,7,0.013,0,0.013,,0,ELANSR,0
06-10120-20R0,RES TF PULSE WITHSTANDING 3/4W 20R 5% 1206 RoHS,DIG100,SG73P2BTTD200J,KOA500,KOA Speer Electronics,4,0.01607,0,0.01607,,0,ELANSR,456
06-10120-33R0,RES TF PULSE WITHSTANDING 3/4W 33R 5% 1206 RoHS,DIG100,SG73P2BTTD330J,KOA500,KOA Speer Electronics,4,0.017,0,0.017,,0,ELANSR,458
06-10120-470K,RES TF PULSE WITHSTANDING 3/4W 470K 5% 1206 RoHS,DIG100,CRCW1206470KJNEAHP,VIS500,Vishay,6,0.02276,0,0.02276,,0,ELANSR,113
06-10120-51R0,RES TF PULSE WITHSTANDING 3/4W 51R 5% 1206 RoHS,DIG100,CRCW120651R0FKEAHP,VIS501,Vishay,6,0.032,0,0.035709,,0,ELANSR,4513
06-10121-47R0,RES TF 1/20W 47 5% 0201 RoHS,DIG100,RM02J470CT,CAL500,Cal-Chip,6,0.00138,0.00138,0.00138,,0,ELANSR,3981
06-10122-100K,RE TF SMT 1/20W 100K 1% 0201 RoHS,DIG100,RMCF0201FT100K,STA500,Stackpole Electronics,4,0.0036,0.001,0.0036,,0,ELANSR,9775
06-10122-240R,RES TF 1/20W 240R 1% 0201 RoHS,FUT100,AC0201FR-07240RL,YAG500,Yageo,3,0.0015,0.0015,0.0015,,0,ELANSR,9875
06-10122-45K3,RES TF 1/20W 45.3K 1% 0201 RoHS,DIG100,RM02F4532CT,CAL500,Cal-Chip,4,0.00186,0.00186,0.00186,,0,ELANSR,14975
06-10122-49R9,RES TF 1/20W 49R9 1% 0201 RoHS,DIG100,WR02X49R9FAL,WAL500,Walsin Technology,4,0.00137,0,0.00137,,0,ELANSR,0
06-10122-6K49,RES TF 1/20W 6.49K 1% 0201 RoHS,DIG100,CRCW02016K49FNED,VIS500,Vishay,4,0.0036,0.0036,0.0036,,0,ELANSR,9975
06-10123-0R02,RES TF 1/16W 0.02 1% 1/4W 0805,DIG100,CSR0805FK20L0,STA500,Stackpole Electronics,4,0.10037,0.10037,0.10037,,0,ELANSR,80
06-10124-1K20,RES TF 1/5W 1K20 0.1% 0603 RoHS,TTI100,ERJPB3B1201V,PAN500,Panasonic,3,0.0215,0,0.025287,,0,ELANSR,5874
06-10125-10K0,RES NTC THERMISTOR 10K 1% 0402 RoHS,DIG100,NCP15XH103F03RC,MUR500,Murata,2,0.07886,0,0.076275,,0,ELANSR,1514
06-10126-10K0,RES 10K OHM 1% 1/2W 0805 RoHS,DIG100,SG73P2ATTD1002F,KOA500,KOA Speer Electronics,4,0.021,0,0.021,,0,ELANSR,3978
06-10126-120R,RES TF SM 120 OHM 1% 1/2W 0805 RoHS ,DIG100,RCS0805120RFKEA,VIS500,Vishay,1,0.026,0,0.025951,,0,ELANSR,6470
06-10126-1K00,RES TF SM 1K OHM 1% 1/2W 0805 RoHS,DIG100,RCA08051K00FKEAHP,VIS500,Vishay,1,0.065,0,0.06487,,0,ELANSR,13770
06-10127-5R00,RES TF SM 5 OHM 1% 2W 4527 RoHS,DIG100,WSC45275R000FEA,VIS500,Vishay,1,0.503,0,0.503409,,0,ELANSR,1111
06-10128-4K70,RES TF SM 4.7K 1% 1/8W 0603 RoHS ,DIG100,ERJ-H3EF4701V,PAN500,Panasonic,1,0.024,0,0.029561,,0,ELANSR,37798
06-10129-10R0,RES TF 1/2 10 PULSE WITHSTANDING 1/2W 1% 0805 RoHS,DIG100,SG73P2ATTD10R0F,KOA500,KOA Speer Electronics,4,0.021,0,0.02071,,0,ELANSR,1000
06-10130-1K50,RES 4-ARRAY 1.5K 1/16W 5% 0804 RoHS,AVN100,EXB-28V152JX,PAN500,Panasonic,2,0.0084,0,0.0084,,0,ELANSR,0
06-10130-2K00,RES 4-ARRAY 2K 1/16W 5% 0804 RoHS,DIG100,YC124-JR-072KL,YAG500,Yageo,4,0.0069,0,0.0069,,0,ELANSR,300
06-10130-33R0,RES 4-ARRAY 33R 1/16W 5% 0804 RoHS,DIG101,YC124-JR-0733RL,YAG500,Yageo,1,0.0084,0,0.0084,,0,ELANSR,130
06-10132-1K50,RES 4-ARRAY 1.5K 1/16W 1% 1206 RoHS,AVN100,YC164-FR-071K5L,YAG500,Yageo,1,0.018,0,0.017535,,0,ELANSR,5263
06-10132-47K0,RES ARRAY 47K 5% 1/10W 4 RES 0603 RoHS,MER100,RTA03-4D473JTP,MER500,Meritek,1,0.015,0,0.015,,0,ELANSR,3960
06-10134-3R30,RES SMD 3.3 OHM 5% 1/2W 1206 RoHS,DIG100,RPC1206JT3R30-UP,STA500,Stackpole Electronics,1,0.041,0,0.041,,0,ELANSR,0
06-10135-1K00,RES ARRAY 1K OHM 4 RES 2012 RoHS,DIG100,YC324-JK-071KL,YAG500,Yageo,1,0.06,0,0.06,,0,ELANSR,0
06-10135-220R,RES ARRAY 220 OHM 4 RES 2012 RoHS,DIG100,YC324-JK-07220RL,YAG500,Yageo,1,0.059,0,0.059,,0,ELANSR,0
06-10136-1R00,,,,,,0,0.0482,0,0.0482,,0,,0
06-10138-A001,NTC Thermistor NXRT15XH103FA1B030 10kê TH RoHS,SHE107,NXRT15XH103FA1B030,MUR500,Murata,1,0.19,0,0.19,,0,ELANSR,500
06-10139-A001,MOV VC121048H101DP 62V 250A 1210 RoHS,DIG100,VC121048H101DP,KYO500,Kyocera,1,0.328314286,0,0.316887,,0,ELANSR,415
06-10140-10K0,RES 4-ARRAY 10K OHM 5% 4 1206 RoHS,DIG100,EXB-38V103JV,PAN500,Panasonic,1,0.0133,0,0.02939,,0,ELANSR,1000
06-10141-120R,RES TF 120 OHM 1% 1/3W 0603 RoHS,DIG100,ERJ-PA3F1200V,PAN500,Panasonic,1,0.017,0,0.017,,0,ELANSR,148
06-10142-0R24,RES  0.24 OHM 1W 1% 5025 RoHS,DIG100,LTR50UZPFLR240,ROH500,Rohm,1,0.39749,0,0.39749,,0,ELANSR,0
06-10143-A001,MOV VG181231P650DP 39V 800A 1812 SMT RoHS,DIG100,VG181231P650DP,KYO500,Kyocera,1,0.5479,0,0.5479,,0,ELANSR,0
06-10144-A001,MOV VC121030H620RP 41V 280A 1210 SMT RoHS,DIG100,VC121030H620RP,KYO500,Kyocera,1,0.43426,0,0.43426,,0,ELANSR,0
06-10145-150R,RES 150 OHM 1/4W 1% CF,MOU100,MF0W4FF1500B00,ROY500,Royal OHM,1,0.019,0,0.019,,0,ELANSR,2000
06-10145-1K00,RES 1K OHM 1% 1/4W AXIAL,DIG100,RNF14FTD1K00,DIG500,Stackpole Electronics,1,0.013,0,0.013,,0,ELANSR,5000
06-10145-1M00,RES 1M OHM 1/4W 1% CF,DIG100,MFR-25FBF52-1M,YAG500,Yageo,1,0.012,0,0.012,,0,ELANSR,5000
06-10145-33K0,RES TF 33K OHM 1% 1/4W MF,MOU100,MF0W4FF3302B00,ROY500,Royal OHM,1,0.013,0,0.013,,0,ELANSR,3000
06-10145-49R9,RES 49.9 OHM 1% 1/4W AXIAL,DIG100,RNF14FTD49R9,STA500,Stackpole Electronics,1,0.012,0,0.012,,0,ELANSR,5000
06-10146-33R0,AXIAL 33OHM 5W 5% PULSE WITHSTANDING RoHS,DIG100,WS5M33R0J,BOU500,Bourns,1,0.162,0,0.162,,0,ELANSR,0
06-10148-15R0,RES TF 5W 15R 5% 4320 RoHS,SHE107,355015RJT,TEC500,TE Connectivity,1,0.536,0,0.536,,0,ELANSR,1000
07-10001-A0X5,TSTAT METAL PLATE 290-0710001 REV X5 RoHS,WEL100,0710001X5,WEL500,Well Link Manufacturing,1,0.143,0.120311,0.124879,,0,ELANSR,17060
07-10002-0000,"BRACKET, SIGNAL CONDITIONER, PLASTIC",,,,,0,0.1683,0.159162,0.159162,,0,ELANSR,0
07-10003-0000,"BRACKET, HEATSINK, SCR, L SHAPE TO HOUSING",SUR100,29001-0101-4001-EIL,SUR500,Sure Smart,1,0.176,0.198805,0.198805,,0,ELANSR,2843
07-10004-A001,Thermostat Cntrl Bracket -Standard,DON107,29001-0186-9001,DON500,Dongguan Yaxin Guan Hardware,1,0.56,0.56,0.56404,,10,ELANSR,3433
07-10004-A002,Thermostat Ctrl Bracket - Unformed Tab,PRI102,,,,0,39.98,39.98,39.98,,0,ELANSR,
07-10005-00X1,Circuit Breaker Relay Board Bracket,,,,,0,2,2,2,,28,ELANSR,
07-10005-00X2,Circuit Breaker Relay Board Bracket,,,,,0,2,2,2,,28,ELANSR,0
07-10007-000A,"Ship Sea !! Bracket, Mounting, Large TSTAT",NIN102,07-10007-000A,,,1,1.86,1.86,1.86,,0,ELANSR,1100
07-10007-00X1,"Bracket, Mounting, Large TSTAT",NIN102,07-10007-00X1,NIN500,"Ningbo Yinzhou Hisea Machinery Co.,Ltd",1,0,0,0,,0,ELANSR,0
07-10008-000A,"Ship Sea!! Bracket, Mounting, Small TSTAT, Al",NIN102,07-10008-000A,NIN500,"Ningbo Yinzhou Hisea Machinery Co.,Ltd",1,0.72,0.72,0.72,,30,ELANSR,1100
07-10008-00X1,"Bracket, Mounting, Small TSTAT",NIN102,07-10008-000A,NIN500,"Ningbo Yinzhou Hisea Machinery Co.,Ltd",1,1.37,1.37,1.37,,0,ELANSR,0
07-10009-000A,"Ship Sea!! Bracket, Adapter Small TSTAT",NIN102,07-10009-000A,NIN500,"Ningbo Yinzhou Hisea Machinery Co.,Ltd",1,0.65,0.65,0.65,,0,ELANSR,0
07-10009-00X1,"Bracket, Mounting, Small Adapter",NIN102,07-10009-000A,NIN500,"NINGBO YINZHOU HISEA MACHINERY CO.,LTD.",1,0.67,0,0.67,,0,ELANSR,0
07-10010-0000,"Bracket, Pin Latch, Closure",BIS100,A4-26-502-10,BIS500,Bisco Ind,1,7.9,7.9,7.9,,0,ELANSR,30
07-10011-000A,"Plate, Mounting, Oven MC",PRE105,07-10011-000A,PRE500,Precision Metal Products,1,4.83,4.83,4.83,,0,ELANSR,431
07-10012-000A,"Bracket 1, Mounting, Oven MC Plate",PRE105,07-10012-000A,,,1,2.98,2.98,2.97996,,0,ELANSR,446
07-10013-000A,"Bracket 2, Mounting, Oven MC Plate",PRE105,07-10013-000A,PRE500,Precision Metal Products,1,2.69,2.69,2.69,,0,ELANSR,431
07-10014-0000,"Plate, Mouning, DEB3 Display w/ PEM STUDS (1092-0583)",,,,,1,0,0,0,,0,ELANSR,51
07-10014-000A,"Adapter, UPM Mounting",GUA102,07-10014-000A,GUA102,Guang Hui Industrial,1,0.6,0.6,0.6,,0,ELANSR,1607
07-10014-A0X1,"Adapter, UPM Mounting",GUA102,07-10014-A0X1,GUA500,Guang Hui Industrial,1,0.6,0,0.6,,0,ELANSR,0
08-10001-0104,"CAP FILM 310VAC 20% 110C RADIAL 18mmL X 5mmW, 15mmLS RoHS",TTI100,B32922C3104M189,,,1,0.11,0.165078,0.165078,,372,ELANSR,1700
08-10001-0224,"CAP MET. POLYPROPYLENE, SAFETY X2 TYPE .22uF 275VAC 15mm LS",DIG100,BC1609-ND,,,1,0.254099,0.254099,0.254099,,112,ELANSR,0
08-10002-0105,NRFND CAP MPE 1uF/63V 5% 125C 7.2mmX5mm 5mmLSRoHS(TR),TTI100,R82DC4100CK60K,,,2,0.1417,0.13959,0.133356,,77,ELANSR,10216
08-10003-0105,CAP MPE 1 UF 63V 5% 125C 7.25mmX4.5mm 5mmLS RoHS,TTI100,B32529C105J289,,,3,0.141,0.152518,0.142043,,49,ELANSR,4125
08-10004-0105,CAP MPE 1UF 50V 5% 125C 7.25mmX4.5mm 5mmLS RoHS TR,TTI100,B32529C0105J189,TDK500,TDK Corporation,3,0.17,0.184247,0.170064,,0,ELANSR,3004
08-10009-0105,CAP MPE 1UF 63V 10% 100C 7.5mmX5mm 5.08mmLS RoHS,,,,,0,0.1269,0.1269,0.1269,,84,ELANSR,0
08-10011-0105,CAP MPET 1UF +/-10% 63VDC RADIAL 2MOD 7.2X11X6MM RoHS,MOU100,BFC237011105,,,1,0.4285,0.4285,0.4285,,56,ELANSR,439
08-10012-0105,CAP MPET 1UF +/-5% 63VDC RADIAL 2MOD 7.2X11X6MM RoHS,MOU100,594-2222-370-12105,,,1,0.1143,0.1143,0.1143,,63,ELANSR,
08-10013-0104,"CAP MPP 0.1uF/305VAC 20% 110C13mmL X 6mmW,10mmLSRoHS",TTI100,B32921C3104M289,,,2,0.11,0.105458,0.116755,,430,ELANSR,16241
08-10015-0105,CAP MPE 1UF 63V 5% 105C 7.2mmX6mm 5mmLS RoHS,,,,,1,0.18,0.18,0.18,,0,ELANSR,0
08-10015-0155,CAP MPE 1.5UF 63V 5% 105C 7.2mmX6mm 5mmLS RoHS,,,,,1,0.16,0.16,0.16,,42,ELANSR,1974
08-10016-0105,CAP MPE 1uF/63V 10% 105C 7.2mmX5mm 5mmLS RoHS,MOU100,80-R82DC4100AA60K,,,1,0.27,0.27,0.27,,140,ELANSR,
08-10018-0103,CAP MPP 10000pF/630V 5% 105C 13mmL X 4mmW 10mmLS 40 weeks!!,MER100,EMPP103K2J10TA,MER500,Meritek,5,0.095,0.176241,0.120229,,56,ELANSR,78030
08-10018-0333,CAPMPP33000PF 300VAC 10% 105C13mmLx5mmW 10mmLS RoHS,DIG100,R463F2330DQH1K,KEM500,Kemet,6,0.121,0.124867,0.124175,,0,ELANSR,1504
08-10019-0104,CAP MPE 0.1uF/100V 10% 105C 7.8mmX5mm 5mmLS RoHS,TTI100,B32529C1104K,EPC500,EPCOS - TDK Electronics,2,0.2413,0.095975,0.095975,,56,ELANSR,142
08-10020-0684,CAP MPE 0.68UF 250V +/-10% 105C 12.25mmx 7.250mm 10mmLS,ARR100,ECQ-E2684KB,PAN500,Panasonic,1,0.201,0.198708,0.198708,,126,ELANSR,0
08-10021-0104,CAP MPP 0.1UF 630V 5% 105C 18mmL X 7mmW 15mmLS RoHS (T&R),DIG100,B32522Q8104J000,EPC500,EPCOS - TDK Electronics,2,0.051072235,0.109846,0.109846,,84,ELANSR,1821
08-10022-0474,CAP MPP 0.47UF 760V 20% 110C 26.5mmX10.5mm 22.5mmLS EMI RoHS,TTI100,B32913A3474M,EPC500,EPCOS - TDK Electronics,3,1.06,0.949,0.949003,,70,ELANSR,80
08-10023-0224,"CAP MPP 0.22UF 275VAC 20% 85C R 18mmL X 5mmW, 15mmLS RoHS",TTI100,R46KI322000M2M,KEM500,Kemet,1,0.19,0.164453,0.168343,,21,ELANSR,243
08-10024-0153,CAP MPE 0.015UF +/-10% 630V RADIAL RoHS,ARR100,ECQ-E6153KF,PAN500,Panasonic,1,0.143,0.143,0.143,,112,ELANSR,50
08-10025-0104,CAP MPE 0.1uF/100V 5% 105C 7.5mmX4.5mm 5mmLS RoHS,ARR100,ECQ-V1104JM,PAN500,Panasonic,1,0.0529,0.0529,0.0529,,56,ELANSR,
08-10027-0103,"CAP MPE 10,000pF/630V 10% 105C 12mmL X 4.5mmW 10mmLS RoHS",FUT100,ECQ-E6103KF,PAN500,Panasonic,1,0.09,0.09,0.092571,,105,ELANSR,1200
08-10027-0104,CAP MPE 0.1UF +/-10% 630V RADIAL RoHS,ARR100,ECQ-E6104KF,PAN500,Panasonic,1,0.1386,0.1386,0.1386,,112,ELANSR,3011
08-10028-0473,"CAP METALIZED POLYESTER .047uF 400V, 10mm LS RADIAL 85C",ARR100,ECQ-E4473KF,PAN500,Panasonic,1,0.077,0.077,0.077,,28,ELANSR,0
08-10029-0103,CAP MPET 0.01UF 250V 5% 125C 7.2mmLX6.5mmH 5mmLS RoHS,,,,,1,0.0314,0.0314,0.0314,,42,ELANSR,1949
08-10030-0104,CAP PP 0.1UF +/-20% 275V RADIAL 5.5MOD 18X14X6MM EMI SUPPRES,WHI100,12801-1044-5033-EIL,,,0,0.0429,0.0429,0.0429,,91,ELANSR,487
08-10031-0103,CAP MPE 0.01UF +/-10% 630V RADIAL 4MOD 13X4X9MM RoHS,WHI100,13101-1032-8091-EIL,,,0,0.112,0.112,0.112,,124,ELANSR,0
08-10032-0334,CAP MPE 0.33UF +/-10% 630V RADIAL 9MOD 26X7.8X17MM RoHS,WHI100,13101-3342-8150-EIL,,,0,0.235,0.235,0.235,,124,ELANSR,206
08-10033-0104,CAP MPP 100NF 275VAC 10% 110C 17.5mmLx5mmW 15mmLS RoHS (TR),DIG100,46KI3100CKM1K?,,,2,0.2267,0.119118,0.184686,,105,ELANSR,150
08-10033-0224,CAP MPP 220NF 275VAC 10% 110C 17.5mmLx5mmW 15mmLS RoHS (TR),TTI100,R46KI3220DQM2K,,,3,0.192,0.192,0.182867,,56,ELANSR,401
08-10033-0334,CAPMPP330NF 275VAC 10% 110C 18x8mm 15mmLS RoHS,MOU100,B32922C3334K189,EPC500,EPCOS - TDK Electronics,5,0.269,0.269,0.250483,,119,ELANSR,58
08-10034-0103,CAP MPE 50V 5% 105C 6.5x3x4.5 mm RoHS,MOU100,667-ECQ-V1H103JL3,,,1,0.02596,0.02596,0.02596,,98,ELANSR,0
08-10038-0105,CAP MPP 1uF 630VDC 10PCT 125C 18.2MML 11MMW 15MMLS,MOU100,B32672Z4105K189,EPC500,EPCOS - TDK Electronics,1,0.353,0.353,0.353,,196,ELANSR,138
08-10038-0564,CAP MPP 0.56uF 630VDC 10PCT 105C 18.2MML 12MMW 15MMLS,DIG100,399-12370-ND,,,1,0.4207,0.4207,0.4207,,196,ELANSR,26
08-10039-0684,CAP FILM 680NF 20% 305VAC RAD 15MM LS X2,DIG100,MPX684K305E,,,2,0.34086,0.34086,0.34086,,65,ELANSR,81
08-10040-0473,"Metalized Polyester Film Cap, 0 .047uF, 630V, 20%, 10mm LS R",DIG100,B32921C3473M189,EPC500,EPCOS - TDK Electronics,1,0.098,0.098,0.105571,,0,ELANSR,3503
08-10041-0103,!!!!!!!CAP_MPP_10000PF_630V_10PCT_105C_7.5MML 5MMW 5MMLS,DIG100,B32529C8103K289,TDK500,TDK Corporation,1,0.14484,0.1326,0.1326,,0,ELANSR,690
08-10042-0332,CAP MPP 3300pF 50V 5% 1206 RoHS,DIG100,ECH-U1H332JX5,PAN500,Panasonic,3,0.113,0.113,0.113,,0,ELANSR,40
08-10043-0223,CAP CERAMIC 22nF 630V 10% 125C 5mmLx4mmW 5mmLS RoHS,DIG100,FG26X7R2J223KNT06,TDK500,TDK Corporation,3,0.13093,0,0.13093,,0,ELANSR,113
09-10002-A008,"CONN, SOCKET FEM., 0.1 LS, 8 POS SR,RA,TIN, ROHS",TTI100,22-15-2086,MOL500,Molex,1,0.924,0.496787,0.496787,,42,ELANSR,92
09-10003-A010,"CONN, SOCKET FEM., 0.1, 10 POS SR,RA,GOLD, ROHS",TTI100,22-16-2100,MOL500,Molex,1,0.89,0.812698,0.812698,,42,ELANSR,5
09-10005-A001,"CONN, USB, RA,SR, GOLD, TIN TAIL, ROHS",DIG100,USB-A-S-RA,ADA500,Adam Tech,2,0.2665,0.260197,0.586567,,49,ELANSR,1748
09-10005-A002,"CONN, USB, RA,SR, GOLD, TIN TAIL, ROHS",BEL100,to UBA-4R-D14T-4D(LF)(SN,,,1,0.458,0.458,0.458,,84,ELANSR,500
09-10006-A001,2P_HEADER_SHUNT_MID_PROFILE,DIG100,2-881545-2,TEC500,TE Connectivity,1,0.1,0.079,0.099985,,0,ELANSR,3028
09-10006-A002,"CONN, SHUNT, 2P, 0.1, GOLD, HANDLE, ROHS 18 weeks",HEI100,MSBH-G,ADA500,Adam Tech,1,0.053,0.040813,0.04381,,56,ELANSR,14700
09-10006-A003,"CONN, SHUNT, 2P, 0.1,LOW PROFILE, ROHS",TTI100,65474-002LF,FCI500,FCI,1,0.105,0.105,0.100754,,56,ELANSR,3523
09-10007-A001,"CONN, SOCKET, FEMALE, 0.25,VERT, ROHS",BEL100,3528,KEY500,Keystone Electronics,1,0.088,0.073538,0.073538,,14,ELANSR,0
09-10008-A006,"CONN, DUAL ROW RECEPTACLE STRIP, 2MM X 2MM, SMT,WITH PEGS",HEI100,2RS2-06-G-SMT-P,ADA500,Adam Tech,1,0.3226,0.3,0.3226,,42,ELANSR,2676
09-10009-A001,2P_HEADER_SHUNT_MID_PROFILE,DIG100,2-881545-2-ND,,,1,0.08325,0.08325,0.08325,,0,ELANSR,0
09-10009-A014,SCKT 14P 2mm STR DL TH RoHS,DIG100,609-2659-ND,,,1,1.3878,1.3878,1.3878,,28,ELANSR,
09-10011-A014,71600-114LF fci female connector,TTI100,71600-114LF,BER500,Amphenol,1,0.5271,0.5271,0.5271,,42,ELANSR,0
09-10012-A001,"CONN,Sockt,FEM,0.250"",VERT,Brass,matte tin plat,ROHS",ANT100,ATK-6022,ANT500,Antenk,1,0.034,0.053191,0.053191,,210,ELANSR,93025
09-10013-A014,SCKT 14P 2mm STR DL TH RoHS,ADA100,2RS2H-14-G,ADA500,Adam Tech,1,0.2265,0.2265,0.227703,,56,ELANSR,1610
09-10014-A001,SCKT 8P MICROSD RA RoHS,TTI100,47219-2001,,,1,0.3715,0.3715,0.3715,,98,ELANSR,0
09-10015-A001,OBSOLETE SCKT 9P MINIUSB RA RoHS,DIG100,670-1523-2-ND,,,1,3.74815,3.74815,3.74815,,42,ELANSR,0
09-10016-A005,Obsolete CONN FFC BOTTOM 5POS 0.50MM R/A,MOU100,545480571,,,1,0.58,0.58,0.598596,,0,ELANSR,1696
09-10016-A008,SCKT FPC 8P 0.5MM SM RA RoHS,TTI100,XF2M-0815-1A,OMR500,Omron,1,0.64,0.54791,0.54791,,42,ELANSR,0
09-10016-A060,SCKT FPC 0.5MM 60 pos SM RA RoHS,TTI100,XF2M-6015-1AH,OMR500,Omron,1,2.644,2.480399,2.480399,,56,ELANSR,0
09-10017-A001,duplicate. see 09-10014-A001,,,,,0,0.3715,0,0.3715,,0,ELANSR,0
09-10017-A006,SCKT FPC 6P 1MM SM RA RoHS,DIG100,HFW6R-1STE1H1LF,AMP500,Amphenol ICC (FCI),1,0.086,0.127157,0.127157,,217,ELANSR,6224
09-10017-A007,!!!SCKT FPC 7P 1MM SM RA RoHS,DIG100,SFW7R-2STE1LF,AMP501,Amphenol ICC (FCI),3,0.264,0.297333,0.261458,,49,ELANSR,1138
09-10018-A060,SCKT FPC 0.5MM SM TH RoHS,DIG100,WM2078TR-ND,,,1,1.4733,1.40665,1.4733,,56,ELANSR,0
09-10019-A008,"SCKT FPC 0.5MM SM RA WIDE RoHS, 8 POS",AVN100,046288008000846+,AVX500,AVX,1,0.6,0.6,0.6,,70,ELANSR,
09-10019-A060,"SCKT FPC 0.5MM SM RA WIDE RoHS, 60 POS",DIG100,HFV060TR-ND,,,1,1.918,1.19833,1.19833,,126,ELANSR,0
09-10020-A010,SCKT FPC 10P 1MM SM RA RoHS,DIG100,A100258TR-ND,,,1,1.05,1.05,1.05,,119,ELANSR,0
09-10020-A040,SCKT FPC 40P 0.5MM SM RA SLDLCK ZIF GOLD RoHS,TTI100,62684-402100ALF,FCI500,FCI,2,0.3519,0.48,0.409681,,56,ELANSR,1783
09-10020-B040,SCKT FPC 40P 0.5MM BOT SM RA SLDLCK ZIF GOLD RoHS,SHE107,62684-401100ALF,AMP500,Amphenol ICC (FCI),1,0.481,0.3056,0.450476,,0,ELANSR,2506
09-10021-A001,CONN JACK MOD RJ45 ETHERNET RA 8P RoHS,TTI100,95501-2881,MOL500,Molex,1,0.48805,0.383,0.474204,,49,ELANSR,145
09-10021-A002,CONN JACK MOD RJ45 ETHERNET VERT 8P RoHS,TTI100,42878-8408,MOL500,Molex,1,0.57,0.741,0.612737,,98,ELANSR,0
09-10021-A003,CONN JACK MOD RJ45 SHEILD ETHERNET VERT 8P RoHS,DIG100,A-2014-2S-4-N-R,ASS500,Assmann WSW Components,3,0.7946,0.688543,0.633512,,140,ELANSR,2011
09-10021-A004,CONN JACK MOD RJ45 ETHERNET RA TH w/LED RoHS,SHE107,HR913550A,HAN500,HANRUN(Zhongshan HanRun Elec),1,0.6855,0,0.670325,,0,ELANSR,1446
09-10022-A001,CONN MAGJACK RJ45 10/100 RA 6P RoHS,MOU100,S811-1X1T-36-F,BEL500,Bel Fuse,1,2.59,2.59,2.456932,,56,ELANSR,3
09-10023-A008,"SCKT FPC SER. 9686S, I-LOCK, BOTTOM CONTCT, 0.5MM SM RA ROHS",IRI100,IMSA-9686S-08Y902,IRI500,Iriso,1,0.382,0.382,0.382,,112,ELANSR,2990
09-10024-A006,"SCKT IDC, 6 POS FCS SERIES, DUAL ROW .100"" x  .100"", RoHS",DIG100,FCS-06-SG-N,ADA500,Adam Tech,1,0.4,0.232548,0.39112,,70,ELANSR,34
09-10025-A004,EOL SCKT FPC 4P 1MM SM RA RoHS,HEI100,52207-0433,MOL500,Molex,1,0.2302,0.2302,0.230307,,28,ELANSR,700
09-10025-B006,SCKT FPC 6P 1MM SM RA SLDLCK BOTTOM CONTACT RoHS,FUT100,84952-6,TEC500,TE Connectivity,1,0.455,0.430392,0.452029,,0,ELANSR,1706
09-10026-A001,"CONN, USB, MUSBR SERIES, ROHS",TTI100,MUSBR-A511-30,AMP500,Amphenol ICC (FCI),1,7.67,5.624551,8.152766,,42,ELANSR,1013
09-10027-A026,SCKT FPC 26P 0.5MM VERT RoHS,DIG100,FH12-26S-0.5SVA(54),HIR500,Hirose Electric,1,0.995,0.995,0.909841,,0,ELANSR,326
